name,avg_rating,num_of_reviews,latitude,longitude,zip_code,Delivery,Dine-in,Takeout,Good for kids,Casual,Dinner,Lunch,Monday_open,Tuesday_open,Wednesday_open,Thursday_open,Friday_open,Saturday_open,Sunday_open,Monday_close,Tuesday_close,Wednesday_close,Thursday_close,Friday_close,Saturday_close,Sunday_close
Dominick's Pizza Inc,4.2,207,39.4592276,-74.9859228,08361,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Barn,4.1,28,44.8967028,-73.8817569,12934,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Gourmet,4.4,206,40.7313942,-74.2766937,07040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primo Pizza,4.2,185,40.596154999999996,-74.0948638,10304,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince St. Pizza,4.6,4362,40.723084,-73.994528,10012,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pi Craft Pizza,4.6,1367,43.085937,-77.623075,14623,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Italian Chef,4.1,78,43.0729839,-75.2881377,13413,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pizzeria in Bayport,4.7,58,40.7469275,-73.06075609999999,11705,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaze Pizza,4.4,702,40.772472,-73.530464,11801,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Corner,4.2,108,40.824397399999995,-73.9890296,07010,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Italian Touch Deli,4.6,64,40.985572399999995,-74.0642873,07676,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny's Pizzeria,4.6,145,40.8232959,-74.41816639999999,07981,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.5,106,40.9999389,-74.1528778,07432,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUST PIZZA ®,3.9,28,43.0274558,-78.86026269999999,14120,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99¢ Supreme Pizza,4.1,33,40.708476999999995,-73.9578586,11211,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pete's Pizza & Italian Grill,4.3,82,39.880124699999996,-75.0936229,08059,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G&S Deli (Andover),4.6,45,41.0190246,-74.7694116,07860,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villaggio,4.3,68,40.679611,-73.439449,11758,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sawmill,4.3,2057,39.9356961,-74.07215459999999,08752,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Mia,3.8,84,40.612883499999995,-74.0713822,10305,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesca’s Pizzeria & Restaurant,4.2,218,41.5253528,-74.2303611,12549,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doughboys Pizzeria,4.1,48,42.580556099999995,-77.9426651,14517,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ottava,4.7,28,40.6639687,-73.980477,11215,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe's Rotisseria,4.7,85,40.2183955,-74.0121556,07712,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsTown Pizza & Grill,4.6,202,40.0368,-74.6906999,08041,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,88,40.4037886,-74.2319046,07747,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amano Pizza,4.7,57,40.3993263,-74.2368008,07747,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daffies Pizza,4.1,178,42.986091099999996,-77.8584752,14423,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cozzi Pizza,4.3,96,40.7037141,-73.9475777,11206,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni's Pizza & Restaurant,4.4,88,41.5778617,-73.91003309999999,12590,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randy's Pizza,4.4,84,39.6399586,-74.9368083,08094,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinny's Pizza,4.5,158,40.0502411,-74.9526376,08075,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown Fried Chicken & Pizza,3.6,84,40.6624255,-74.24961619999999,07203,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sardo's Pizza and Fish Fry,3.2,75,43.1217804,-76.2862723,13209,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucy's Pizza,4.3,188,41.1609315,-73.8613943,10562,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lock City Pizza,4.2,228,43.167677999999995,-78.66528,14094,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Pizza Cutters,4.2,298,43.0833941,-76.13675169999999,13206,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Bambina's Pizza,4.2,118,40.7524898,-73.1179286,11769,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocco's Amici Express Pizzeria,3.4,104,40.9401164,-73.0004433,11766,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zachs Pizza,4.3,93,41.3745331,-73.7640905,10541,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,2.6,17,42.902418999999995,-76.8367655,13165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paola's Osteria,4.6,38,40.7831445,-73.9573418,10128,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colanero's Pizza,4.7,57,41.6535046,-73.8751834,12603,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cookie's Corner Pizzeria,3.4,85,43.3135438,-73.5785063,12839,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominick's Pizza & Pasta,4.5,102,40.6912082,-73.38799279999999,11757,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,3.6,136,40.9039,-73.850296,10470,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.7,65,44.6849067,-74.987314,13676,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotto Ristorante,3.8,68,39.379337899999996,-74.4285639,08401,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Time Happy Time,4.3,93,40.8669848,-74.1221987,07055,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENEDITH PIZZERÍA,4.8,108,40.8633064,-74.1308928,07055,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Familia Pizzeria,4.7,37,41.6776082,-73.75308489999999,12540,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gigante's,4.4,117,40.623595699999996,-73.6411023,11572,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Figaro's,4.1,18,40.8612251,-73.0810638,11720,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luciano Pizza,4.7,136,40.848393,-73.856195,10462,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray Ray’s Pizza Shop,3.6,68,43.2204839,-76.81388969999999,14590,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.9,109,40.632564599999995,-74.2684646,07036,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa Nick's Pizza,4.4,128,40.757242999999995,-72.939785,11713,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Italy Pizzeria & Deli,4.4,58,40.727219399999996,-74.0052575,10014,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.7,155,40.80403,-74.36637189999999,07936,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Kosher Inn,4.7,46,41.7595792,-74.6008389,12733,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOMBAY DELI PIZZA & TANDOORI RESTAURANT,4.0,25,40.7546713,-73.9949692,10018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Bites and More,4.3,106,42.746874999999996,-73.7581944,12110,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Dino's,4.5,197,40.830400999999995,-74.205511,07043,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pisa Pizzeria,4.5,98,40.7011542,-73.88814889999999,11385,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buseto Pizza,4.4,328,40.7405732,-73.2368604,11706,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Buono,4.3,78,42.8031307,-73.90020849999999,12309,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zevy's Pizza,4.9,126,40.9295982,-74.1314582,07410,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza King,4.5,156,42.3267427,-77.6584985,14843,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zippy's,4.4,18,42.254644,-77.790734,14802,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Pizzeria,3.9,37,40.648844499999996,-74.6419646,07921,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primavera Pizzeria,4.5,128,41.150463099999996,-73.9407812,10920,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Cucina Pizzeria of South Merrick,4.5,128,40.6537584,-73.5543288,11566,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo's Pizzeria and Restaurant,4.0,119,40.041021,-74.2369631,08755,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinny's Restaurant & Pizza,4.5,78,40.733070999999995,-74.1635036,07105,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uptown Pizza,4.5,48,40.8161571,-73.9461364,10030,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francesca's,4.6,36,40.8161159,-74.1312547,07071,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno's Pizza and Pasta,4.6,87,40.8294067,-74.8218765,07840,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loca Pannini Pizza I,4.1,28,41.7040819,-74.6345405,12779,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piazza Pizza,4.2,108,40.760447899999996,-73.9158459,11103,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Che Bella Pizza,3.9,28,40.8089857,-73.9591141,10027,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincenzo's Pizza,4.4,134,40.8835413,-74.7311007,07828,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucia's Pizzeria,3.8,91,40.585608,-74.22515,07008,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singas Famous Pizza,4.1,188,40.455563999999995,-74.295873,08859,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Love Pizza,4.5,88,40.663778,-73.51344,11793,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fred's Pendleton Pizza Inc,4.3,198,43.1120777,-78.77348789999999,14094,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamma Gina's Pizzeria of Valley Stream,4.1,184,40.663362,-73.693938,11580,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Stop,3.9,138,40.779204,-74.082296,07094,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melisa's Pizza,4.3,78,40.854659999999996,-74.1112442,07057,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andros Grill Pizza & Gyro,4.2,104,40.8639614,-73.6289671,11542,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our Place Pizza & Catering,4.3,58,40.5976011,-74.35093479999999,08820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Palace,4.5,128,40.825824,-74.56689,07869,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dario's Famous Pizza,4.1,128,42.9564437,-77.3434371,14425,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B'Ville Pizzeria,4.2,38,43.158672599999996,-76.3296269,13027,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil's Pizza and Restaurant of Glen Cove,4.2,58,40.8570632,-73.61955259999999,11542,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.7,164,41.1601935,-74.5796682,07419,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Main Street Pizza Company,4.5,1348,42.9970067,-78.1815143,14020,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99 Cent Fresh Pizza,4.5,648,40.758195799999996,-73.992498,10036,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99 Cent Fresh Pizza,4.4,838,40.753731699999996,-73.9742256,10017,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gallito's Pizzeria and Bakery,4.1,55,40.865276,-74.116657,07055,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rack N Roll Family Fun Center,4.1,258,40.8615365,-74.12518759999999,07055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe & John's,4.5,214,40.700378,-73.89941069999999,11385,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pellegrino Pizza,4.3,98,40.9469719,-72.8953934,11786,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,3.7,37,42.6979511,-78.9882465,14047,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chianti Pizzeria Chatham,3.9,124,40.7405434,-74.38245429999999,07928,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dantes Pizzeria,4.4,78,40.8919712,-74.4774043,07834,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GiCarli's Pizza,4.3,106,40.7670878,-74.23884369999999,07050,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzken,4.1,28,40.587261399999996,-74.10410639999999,10306,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.5,88,40.9066044,-74.41388189999999,07005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,4.1,548,42.94605,-78.86892999999999,14216,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attilio's Pizzeria,4.6,74,40.4291115,-74.2489989,07747,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Mannino,4.5,694,40.1643259,-74.68930979999999,08620,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grace Pizza,4.3,234,40.702107999999996,-73.880811,11385,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pats Select Pizza | Grill,4.3,328,40.007061,-74.972351,08077,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fratelli's Pizzeria,4.1,68,40.8937477,-74.043943,07601,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coliseum Pizzeria,4.4,95,40.8890896,-74.02124479999999,07666,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lia's Pizzeria,4.4,88,40.811993199999996,-73.49617529999999,11791,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andiamo's Pizzeria,4.3,137,40.830961099999996,-73.0882262,11779,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artistic Pizza,4.7,148,40.7306811,-74.00041759999999,10012,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino's of Kings Park,4.3,238,40.8823365,-73.2549705,11754,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PizzaRev,4.3,608,40.764668,-73.306123,11729,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucali,4.4,1498,40.681826,-74.0003184,11231,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave’s Cucina,5.0,67,41.7090878,-73.9034736,12601,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodfellas Pizza,4.2,118,42.953468199999996,-74.1721524,12010,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starlite Italian Restaurant & Bar,3.9,128,40.792691999999995,-74.269937,07052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlo's Pizza Jackson,3.4,48,40.1218763,-74.2904889,08527,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Vincent's Pizza Restaurant,4.4,1277,40.8315282,-73.13319249999999,11779,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caruso's Pizzeria,4.2,78,40.933533499999996,-72.67745599999999,11901,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barleycorn Pizza,4.9,28,42.102699199999996,-76.2597471,13827,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,3.7,48,40.6802742,-73.9438859,11216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panza's Brick Oven Pizza,4.7,25,42.985065399999996,-73.74387349999999,12866,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt's Pizza,4.3,224,40.894839999999995,-73.005684,11727,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,95,40.2742451,-74.5383327,08520,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe's Pizza & Pasta,3.8,68,40.760187699999996,-73.7312422,11362,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primo Pizzeria,4.4,108,43.015583299999996,-75.0490327,13357,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Right Pizza,3.7,126,40.9038265,-73.99904889999999,07666,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pietrasanta,4.1,48,40.7618502,-73.9904968,10036,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza King and Grill,4.3,118,43.1974994,-75.7287423,13157,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Sorrentina,4.1,78,40.7241941,-74.1617971,07105,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anselmo's Pizzeria & Deli,4.6,37,40.9328645,-73.8986666,10701,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe's Little Italy Pizza,4.4,68,40.8538929,-73.8841568,10458,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,4.1,146,42.9969939,-78.18569959999999,14020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Pizza,4.5,45,40.782028499999996,-74.70049829999999,07930,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Pizzeria,4.4,158,42.5603723,-77.69506109999999,14437,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maximum Pizza Inc,4.1,28,40.915689,-73.837696,10550,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roma's Pizza & Pasta,4.0,38,41.0843503,-73.8613178,10591,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trattoria Procaccini,4.3,148,40.3545581,-74.64493809999999,08540,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Froggys Pizza & Pasta,4.2,58,41.3115698,-73.6936746,10589,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arturo's Pizza & Pasta,3.7,168,40.874446,-73.910393,10463,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Tee's Pizzeria,4.1,53,44.800443699999995,-74.7805345,13613,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Angeles Bakery Deli & Grocery,4.2,88,40.651011,-74.003984,11232,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvatore's Old Fashioned Pizzeria,3.9,178,42.9102101,-77.7362888,14414,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LB’s Pizza,4.1,28,42.901668799999996,-77.42046119999999,14469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.2,148,40.8985322,-74.1123423,07407,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uno Pizzeria & Grill,3.3,107,41.69535,-73.8964596,12603,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr.Bagel @ SL1CE,4.2,86,41.373353699999996,-74.6950793,12771,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bon Appetit,4.4,48,40.619147999999996,-73.96446499999999,11230,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo's Pizza,4.5,217,39.845132199999995,-75.14795819999999,08096,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.3,148,40.6965668,-73.7838934,11433,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley Peetza,4.2,33,44.073782099999995,-76.14396359999999,13622,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Polo Pizzeria,4.1,168,40.7879997,-73.1297828,11779,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slice Pizzeria,4.2,137,39.865273699999996,-75.0551127,08007,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo's Pizzeria,4.7,94,39.9008469,-75.0369613,08033,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil's Famous Pizzeria,4.0,78,39.157831,-74.689577,08243,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny's Tomato Pie,4.3,108,40.2672271,-74.8068333,08628,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fat Frankie's Pizzeria,4.1,88,43.2363618,-77.05698629999999,14551,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Lane Pizzeria,3.7,96,40.69172,-73.8657891,11421,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeTomaso's Pizzeria,4.5,54,42.9738914,-77.3756756,14564,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randazzo's Bistro,4.1,115,39.765392,-75.084694,08080,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie's Canisteo Pizzeria,3.9,33,42.269990299999996,-77.6043175,14823,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uno Pizzeria & Grill,3.7,18,42.7530096,-73.7673834,12110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sardo's Pizza & Fish Fry,3.8,88,43.1773889,-76.0916039,13039,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Bella Mariella,4.5,143,40.7153888,-73.90121669999999,11378,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sole Pizza,4.2,58,40.806729999999995,-74.009041,07047,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo's Sicilian Trattoria,4.5,156,41.327760999999995,-74.188538,10950,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Molino's,4.2,114,39.0785321,-74.82601609999999,08210,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ave P Deli,4.0,28,40.6089961,-73.9727393,11230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gio's pizza,4.6,37,40.774469599999996,-74.0231498,07087,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ravena Pizza,4.0,35,42.467185099999995,-73.8145227,12143,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauro's Menu,4.1,98,42.5781862,-73.87726959999999,12067,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geppetto's Pizza,4.2,68,41.061323,-74.2852724,07465,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rose's Pizzeria,3.1,58,38.9820371,-74.8202814,08260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
